date,close,high,low,open,rsi_sig,cci_sig,donchian_sig,return_sig
2006-04-10,129.74,130.08,129.26,129.74,0,0,0,-1
2006-04-07,129.54,131.4,129.35,131.06,0,0,0,-1
2006-04-06,130.87,131.21,130.19,130.85,0,0,0,-1
2006-04-05,131.01,131.28,130.38,130.61,0,0,0,-1
2006-04-04,130.56,130.73,129.36,129.73,0,0,0,-1
2006-04-03,129.73,130.87,129.49,130.07,0,0,0,-1
2006-03-31,129.83,130.24,129.37,130.02,0,0,0,-1
2006-03-30,129.8,130.98,129.55,130.11,0,0,0,-1
2006-03-29,130.03,130.5,129.29,129.41,0,0,0,-1
2006-03-28,129.22,130.53,129.05,129.93,0,0,0,-1
2006-03-27,130.02,130.28,129.74,130.03,0,0,0,-1
2006-03-24,130.21,130.57,129.74,129.99,0,0,0,-1
2006-03-23,130.11,130.39,129.66,130.26,0,0,0,-1
2006-03-22,130.38,130.51,129.45,129.51,0,0,0,-1
2006-03-21,129.59,130.99,129.45,130.37,0,0,0,-1
2006-03-20,130.41,130.9,130.21,130.64,0,0,0,-1
2006-03-17,130.62,130.9,130.38,130.68,0,-1,0,-1
2006-03-16,131.03,131.47,130.84,131.01,0,-1,0,1
2006-03-15,130.76,130.86,129.85,130.15,0,0,0,1
2006-03-14,130.18,130.23,128.61,128.71,0,1,0,1
2006-03-13,128.83,129.16,128.53,128.84,0,1,0,1
2006-03-10,128.59,128.84,127.44,127.71,0,1,0,-1
2006-03-09,127.38,128.68,127.38,128.28,0,1,-1,-1
2006-03-08,128.24,128.44,127.18,127.7,0,1,0,-1
2006-03-07,127.97,128.06,127.4,127.86,0,1,0,-1
2006-03-06,128.17,129.18,127.85,129.14,0,0,0,-1
2006-03-03,128.76,130.07,128.65,128.67,0,0,0,-1
2006-03-02,129.36,129.42,128.61,128.9,0,0,0,-1
2006-03-01,129.37,129.49,128.5,128.6,0,0,0,-1
2006-02-28,128.23,129.91,128.13,129.2,0,0,0,-1
2006-02-27,129.46,130.04,129.28,129.4,0,0,0,1
2006-02-24,129.41,129.48,128.76,129.11,0,0,0,-1
2006-02-23,129.08,129.64,128.28,129.27,0,0,0,-1
2006-02-22,129.27,129.65,128.65,128.77,0,0,0,-1
2006-02-21,128.49,129.4,128.29,129.11,0,0,0,-1
2006-02-17,128.81,129.16,128.58,129.05,0,0,0,-1
2006-02-16,129.16,129.21,128.18,128.34,0,0,0,-1
2006-02-15,128.2,128.32,127.24,127.68,0,1,0,-1
2006-02-14,127.75,128.03,126.21,126.46,0,1,0,-1
2006-02-13,126.41,126.79,125.95,126.6,0,1,0,-1
2006-02-10,126.64,127.13,125.45,126.43,0,1,0,-1
2006-02-09,126.41,127.6,126.37,126.92,0,1,0,-1
2006-02-08,126.62,128.1,125.6,125.85,0,1,0,-1
2006-02-07,125.48,126.66,125.4,126.38,0,1,0,-1
2006-02-06,126.6,126.8,126.17,126.44,0,0,0,-1
2006-02-03,126.27,128.39,126.14,126.58,0,0,0,-1
2006-02-02,126.9,128.14,126.8,128.1,0,0,0,-1
2006-02-01,128.39,128.43,127.72,127.82,0,0,0,-1
2006-01-31,127.5,128.54,127.49,128.32,0,0,0,-1
2006-01-30,128.44,128.81,128.35,128.44,0,0,0,-1
2006-01-27,128.54,128.66,127.45,127.66,0,0,0,1
2006-01-26,127.36,127.67,126.76,127.25,0,0,0,-1
2006-01-25,126.66,127.18,125.84,127.04,0,0,0,-1
2006-01-24,126.55,127.15,126.42,126.63,0,0,0,-1
2006-01-23,126.42,126.82,126.13,126.21,0,0,0,-1
2006-01-20,125.97,128.31,125.97,128.28,0,0,0,-1
2006-01-19,128.31,128.77,127.81,128.13,0,-1,0,-1
2006-01-18,127.82,128.9,127.16,127.58,0,0,0,-1
2006-01-17,128.33,128.42,127.81,128.2,0,0,0,1
2006-01-13,128.68,128.9,128.2,128.57,0,-1,0,1
2006-01-12,128.8,129.28,128.44,129.08,0,-1,0,1
2006-01-11,129.31,129.44,128.73,129.02,0,-1,0,1
2006-01-10,128.9,128.98,128.26,128.39,0,0,0,1
2006-01-09,128.77,129.06,128.38,128.42,0,0,0,1
2006-01-06,128.44,128.58,127.36,128.02,0,0,0,1
2006-01-05,127.38,127.59,126.88,127.15,0,0,0,1
2006-01-04,127.3,127.49,126.7,126.86,0,0,0,1
2006-01-03,126.7,127.0,124.39,125.19,0,1,0,-1
2005-12-30,124.51,125.06,124.36,124.8,0,1,0,-1
2005-12-29,125.19,125.96,125.06,125.72,0,1,0,-1
2005-12-28,125.75,125.99,125.5,125.74,0,0,0,-1
2005-12-27,125.47,127.05,125.38,126.96,0,0,0,-1
2005-12-23,126.76,126.86,126.42,126.78,0,0,0,-1
2005-12-22,126.69,126.69,126.08,126.31,0,0,0,1
2005-12-21,126.03,126.76,125.8,126.22,0,0,0,-1
2005-12-20,125.83,126.59,125.48,125.86,1,0,0,-1
2005-12-19,125.71,126.87,125.69,126.73,0,0,0,-1
2005-12-16,126.36,127.36,126.36,127.28,0,0,0,-1
2005-12-15,127.44,128.0,127.18,127.84,0,0,0,-1
2005-12-14,127.81,128.09,127.14,127.19,0,0,0,-1
2005-12-13,127.31,127.7,126.29,126.42,0,0,0,-1
2005-12-12,126.45,126.86,125.96,126.71,0,0,0,-1
2005-12-09,126.33,126.78,125.82,126.16,0,0,0,-1
2005-12-08,126.0,126.82,125.48,126.22,0,0,0,-1
2005-12-07,126.08,126.87,125.68,126.77,0,0,0,-1
2005-12-06,126.82,127.74,126.63,127.05,0,0,0,-1
2005-12-05,126.58,126.73,126.18,126.7,0,0,0,-1
2005-12-02,126.85,127.08,126.5,126.77,0,0,0,-1
2005-12-01,126.69,127.03,125.98,126.02,0,0,0,-1
2005-11-30,125.41,126.52,125.29,126.16,0,1,0,1
2005-11-29,126.09,126.98,126.09,126.65,0,0,0,1
2005-11-28,126.23,127.27,126.04,127.25,0,0,0,1
2005-11-25,127.13,127.22,126.81,126.98,0,0,0,1
2005-11-23,127.03,127.41,126.21,126.25,0,0,0,1
2005-11-22,126.3,126.52,125.42,125.56,0,0,0,-1
2005-11-21,125.76,125.91,124.98,125.15,0,1,0,-1
2005-11-18,125.13,125.28,124.33,125.06,0,1,0,-1
2005-11-17,124.64,124.65,123.14,123.68,0,1,0,-1
2005-11-16,123.49,123.55,122.98,123.37,0,1,0,-1
2005-11-15,123.24,124.09,122.86,123.55,1,1,0,-1
2005-11-14,123.69,124.02,123.38,123.79,0,1,0,-1
2005-11-11,123.76,123.84,122.43,123.35,1,1,0,-1
2005-11-10,123.34,123.52,121.75,122.34,1,1,0,-1
2005-11-09,122.39,122.95,121.86,122.08,1,1,0,-1
2005-11-08,122.23,122.42,121.79,121.93,1,1,0,-1
2005-11-07,122.23,122.62,121.85,122.37,1,1,0,-1
2005-11-04,122.11,122.46,121.55,122.4,1,1,0,-1
2005-11-03,122.27,122.66,121.75,122.15,1,0,0,-1
2005-11-02,121.75,121.75,120.13,120.17,1,1,0,-1
2005-11-01,120.49,120.9,120.22,120.58,1,1,0,-1
2005-10-31,120.13,121.3,120.13,120.29,1,1,-1,-1
2005-10-28,119.8,119.95,118.1,118.43,1,1,0,-1
2005-10-27,118.1,119.37,117.93,119.2,1,1,0,-1
2005-10-26,119.37,120.54,119.19,119.51,1,1,0,-1
2005-10-25,119.72,120.24,118.94,119.72,1,1,0,-1
2005-10-24,119.96,120.09,118.41,118.44,1,0,0,-1
2005-10-21,118.13,118.78,117.51,118.29,1,1,0,-1
2005-10-20,117.67,119.81,117.3,119.49,1,1,0,-1
2005-10-19,119.78,119.8,117.12,117.5,0,0,0,-1
2005-10-18,117.82,118.96,117.8,118.94,0,1,0,-1
2005-10-17,119.11,119.27,118.45,118.8,0,0,0,-1
2005-10-14,118.67,118.81,117.56,118.12,0,0,0,-1
2005-10-13,117.43,118.08,116.88,117.46,0,1,0,-1
2005-10-12,117.5,119.13,117.41,118.39,0,0,0,-1
2005-10-11,118.43,119.39,118.32,118.99,0,0,0,-1
2005-10-10,118.6,119.71,118.3,119.68,0,0,0,-1
2005-10-07,119.61,120.05,119.13,119.7,0,0,0,-1
2005-10-06,119.2,120.26,118.17,119.78,0,0,0,-1
2005-10-05,119.63,121.31,119.57,121.25,0,-1,0,-1
2005-10-04,121.22,123.03,121.16,122.79,0,-1,0,-1
2005-10-03,122.6,123.34,122.45,122.96,0,-1,0,1
2005-09-30,123.04,123.04,121.74,122.62,0,-1,0,1
2005-09-29,122.66,122.86,121.08,121.55,0,-1,0,1
2005-09-28,121.67,122.12,121.2,121.93,0,-1,0,1
2005-09-27,121.55,121.99,121.02,121.52,0,0,0,1
2005-09-26,121.58,122.24,121.08,122.02,0,0,0,1
2005-09-23,121.44,121.89,120.9,121.24,-1,0,0,1
2005-09-22,121.34,121.66,120.44,120.95,-1,0,0,1
2005-09-21,120.91,121.87,120.78,121.79,0,0,0,1
2005-09-20,122.05,123.61,121.87,123.2,-1,0,0,1
2005-09-19,123.09,123.55,122.64,123.47,-1,-1,0,1
2005-09-16,123.5,123.74,122.87,123.3,-1,-1,0,1
2005-09-15,123.15,123.65,122.9,123.59,-1,-1,0,1
2005-09-14,123.21,123.92,123.02,123.74,0,-1,0,1
2005-09-13,123.66,124.42,123.52,124.13,0,-1,0,1
2005-09-12,124.35,124.67,124.27,124.45,0,-1,0,1
2005-09-09,124.6,124.74,123.8,123.83,0,-1,0,1
2005-09-08,123.5,124.0,123.31,123.66,0,0,0,1
2005-09-07,123.91,124.13,123.46,123.63,0,0,0,1
2005-09-06,123.7,123.8,122.65,122.66,0,0,0,1
2005-09-02,122.27,122.88,122.04,122.85,0,0,0,1
2005-09-01,122.49,123.15,121.14,122.52,0,0,0,-1
2005-08-31,122.58,122.66,120.74,121.19,0,0,0,-1
2005-08-30,121.05,121.3,120.39,121.25,0,1,0,-1
2005-08-29,121.69,121.78,120.38,120.41,0,0,0,1
2005-08-26,120.76,121.49,120.68,121.48,0,1,0,-1
2005-08-25,121.59,121.67,121.21,121.35,0,0,0,1
2005-08-24,121.15,122.73,121.09,121.94,0,0,0,-1
2005-08-23,122.24,122.61,121.15,122.5,0,0,0,1
2005-08-22,122.47,123.23,121.88,122.58,0,0,0,1
2005-08-19,122.47,122.82,122.2,122.63,0,0,0,1
2005-08-18,122.19,122.56,121.84,122.05,0,0,0,-1
2005-08-17,122.2,122.87,122.03,122.19,0,0,0,-1
2005-08-16,122.21,123.52,122.09,123.44,0,0,0,-1
2005-08-15,123.82,123.87,122.83,123.22,0,0,0,1
2005-08-12,123.06,123.69,122.75,123.57,0,0,0,-1
2005-08-11,123.82,124.03,123.01,123.27,0,-1,0,-1
2005-08-10,123.33,124.5,122.82,123.82,0,-1,0,-1
2005-08-09,123.39,123.59,122.87,123.06,0,0,0,-1
2005-08-08,122.65,123.41,122.38,123.15,0,0,0,-1
2005-08-05,122.88,123.98,122.67,123.45,0,0,0,-1
2005-08-04,123.72,124.31,123.57,124.23,0,-1,0,1
2005-08-03,124.72,124.74,124.12,124.25,0,-1,0,1
2005-08-02,124.39,124.6,123.74,123.87,0,-1,0,1
2005-08-01,123.65,124.04,123.45,123.83,0,0,0,1
2005-07-29,123.74,124.63,123.5,124.41,0,0,0,1
2005-07-28,124.57,124.64,123.64,123.96,0,-1,0,1
2005-07-27,123.79,123.89,123.05,123.5,0,0,0,1
2005-07-26,123.34,123.53,122.95,123.23,0,0,0,1
2005-07-25,123.19,123.95,122.85,123.41,0,0,0,1
2005-07-22,123.54,123.56,122.63,122.88,0,0,0,1
2005-07-21,122.72,123.61,122.47,123.55,0,0,0,1
2005-07-20,123.44,123.73,122.3,122.59,0,0,0,1
2005-07-19,123.02,123.11,122.41,122.71,0,1,0,1
2005-07-18,122.35,122.63,122.05,122.5,0,1,0,1
2005-07-15,122.84,123.04,122.36,122.79,0,0,0,-1
2005-07-14,122.91,123.44,122.49,122.98,0,0,0,-1
2005-07-13,122.43,122.52,121.99,122.27,0,1,0,-1
2005-07-12,122.26,122.63,121.64,121.99,0,1,0,-1
2005-07-11,121.94,122.1,121.31,121.33,0,1,0,-1
2005-07-08,121.32,121.32,119.72,119.97,1,1,0,-1
2005-07-07,119.95,119.95,118.26,118.29,1,1,0,-1
2005-07-06,119.48,120.65,119.41,120.39,1,1,0,-1
2005-07-05,120.49,120.65,119.19,119.25,0,1,0,-1
2005-07-01,119.53,119.8,119.21,119.45,1,1,0,-1
2005-06-30,119.18,120.32,118.95,120.22,1,1,0,-1
2005-06-29,119.83,120.4,119.76,120.37,1,0,0,-1
2005-06-28,120.15,120.24,119.37,119.4,0,0,0,-1
2005-06-27,119.15,119.41,118.75,118.97,0,1,0,-1
2005-06-24,118.98,120.01,118.84,119.88,1,0,0,-1
2005-06-23,119.86,121.6,119.83,121.32,0,0,0,-1
2005-06-22,121.57,121.94,121.07,121.68,0,0,0,-1
2005-06-21,121.47,121.65,121.03,121.5,0,0,0,-1
2005-06-20,121.4,121.84,120.94,121.08,0,0,0,-1
2005-06-17,121.36,121.9,121.22,121.54,0,0,0,-1
2005-06-16,121.4,121.64,120.92,121.06,0,0,0,-1
2005-06-15,121.09,121.24,120.23,121.16,0,0,0,-1
2005-06-14,120.86,121.2,120.38,120.45,0,0,0,-1
2005-06-13,120.58,121.08,119.81,119.94,0,0,0,-1
2005-06-10,120.2,120.65,119.6,120.56,0,0,0,-1
2005-06-09,120.48,120.58,119.44,119.74,0,0,0,-1
2005-06-08,119.91,120.59,119.67,120.43,0,0,0,-1
2005-06-07,120.13,121.25,120.01,120.39,0,0,0,1
2005-06-06,120.04,120.2,119.55,119.95,0,0,0,1
2005-06-03,120.15,120.89,119.73,120.55,0,0,0,-1
2005-06-02,120.76,120.84,120.1,120.23,0,0,0,1
2005-06-01,120.5,120.92,119.45,119.52,0,0,0,1
2005-05-31,119.48,120.17,119.4,120.08,1,0,0,-1
2005-05-27,120.25,120.25,119.8,120.06,0,0,0,1
2005-05-26,120.05,120.21,119.62,119.79,0,0,0,1
2005-05-25,119.41,119.87,118.83,119.35,0,1,0,1
2005-05-24,119.5,119.83,119.2,119.44,0,1,0,-1
2005-05-23,119.78,120.04,119.19,119.21,0,0,0,-1
2005-05-20,119.12,119.39,118.74,119.34,0,1,0,-1
2005-05-19,119.29,119.41,118.7,119.02,0,1,0,-1
2005-05-18,118.79,119.08,118.01,118.09,0,1,0,-1
2005-05-17,117.58,117.7,116.16,116.41,0,1,0,-1
2005-05-16,116.8,116.84,115.66,115.7,1,1,0,-1
2005-05-13,115.72,116.62,114.8,116.3,1,1,0,-1
2005-05-12,115.95,117.59,115.95,117.32,1,1,0,-1
2005-05-11,117.24,117.4,115.85,116.93,0,1,0,-1
2005-05-10,116.6,117.5,116.39,117.36,0,0,0,-1
2005-05-09,117.82,118.08,117.05,117.21,0,0,0,-1
2005-05-06,117.09,117.99,117.06,117.93,0,0,0,-1
2005-05-05,117.46,118.0,116.74,117.67,0,0,0,-1
2005-05-04,117.5,117.75,116.28,116.65,0,0,0,-1
2005-05-03,116.6,116.85,115.69,116.07,0,0,0,-1
2005-05-02,116.4,116.41,115.52,116.07,0,0,0,-1
2005-04-29,115.75,115.87,113.97,115.07,0,1,0,-1
2005-04-28,114.2,115.68,114.2,115.27,1,1,0,-1
2005-04-27,115.65,116.07,114.44,114.86,0,1,0,-1
2005-04-26,115.2,116.77,115.15,115.96,0,0,0,-1
2005-04-25,116.33,116.5,115.72,115.86,0,0,0,-1
2005-04-22,115.57,116.5,114.27,115.74,0,0,0,-1
2005-04-21,116.01,116.21,114.38,114.79,0,0,0,-1
2005-04-20,113.8,115.63,113.55,115.38,0,1,0,-1
2005-04-19,115.41,115.53,114.83,115.1,0,0,0,-1
2005-04-18,114.5,114.96,113.96,114.12,0,1,0,-1
2005-04-15,114.15,116.2,114.1,115.74,0,0,0,-1
2005-04-14,115.77,117.5,115.77,117.4,0,0,0,1
2005-04-13,117.3,118.8,117.13,118.56,0,-1,0,1
2005-04-12,118.7,119.06,117.07,117.89,0,-1,0,1
2005-04-11,118.09,118.42,117.83,118.29,0,-1,0,1
2005-04-08,118.0,119.21,118.0,119.17,0,-1,0,1
2005-04-07,119.24,119.26,118.32,118.41,0,-1,0,1
2005-04-06,118.6,118.95,118.18,118.45,0,-1,0,1
2005-04-05,118.19,118.38,117.67,117.78,0,0,0,1
2005-04-04,117.63,117.86,116.74,117.36,0,0,0,1
2005-04-01,117.43,118.99,116.91,118.63,0,0,0,1
2005-03-31,117.96,118.46,117.87,118.19,0,0,0,1
2005-03-30,118.18,118.2,116.77,116.78,0,0,0,1
2005-03-29,116.53,117.9,116.25,117.14,0,0,0,1
2005-03-28,117.31,117.94,117.31,117.42,0,0,0,1
2005-03-24,117.14,117.99,117.06,117.46,0,0,0,1
2005-03-23,117.0,117.72,116.75,116.95,0,0,0,1
2005-03-22,116.9,118.93,116.9,118.37,0,0,0,1
2005-03-21,118.1,118.78,117.76,118.71,0,0,0,1
2005-03-18,118.54,119.53,118.15,119.11,0,-1,0,1
2005-03-17,119.36,119.74,118.98,119.31,0,-1,0,1
2005-03-16,119.12,120.16,118.9,119.7,0,-1,0,1
2005-03-15,120.14,121.46,120.08,121.42,0,-1,0,1
2005-03-14,121.14,121.16,120.28,120.61,-1,-1,0,1
2005-03-11,120.39,121.72,120.16,121.31,0,-1,0,1
2005-03-10,121.24,121.5,120.4,121.2,0,-1,0,1
2005-03-09,120.97,122.29,120.96,121.97,0,-1,0,1
2005-03-08,122.33,123.0,122.11,122.67,-1,-1,0,1
2005-03-07,122.79,123.25,122.4,122.66,-1,-1,0,1
2005-03-04,122.73,122.83,121.79,122.05,-1,-1,0,1
2005-03-03,121.22,121.9,120.7,121.66,-1,0,0,1
2005-03-02,121.17,121.93,120.65,120.76,-1,0,0,1
2005-03-01,121.23,121.52,120.78,120.82,0,0,0,1
2005-02-28,120.63,121.3,120.04,121.15,0,0,0,1
2005-02-25,121.43,121.67,120.18,120.27,0,0,0,1
2005-02-24,120.24,120.32,118.98,119.24,0,0,0,1
2005-02-23,119.45,119.57,118.62,118.93,0,0,0,1
2005-02-22,118.6,120.47,118.58,119.9,0,0,0,1
2005-02-18,120.39,120.48,119.9,120.24,0,0,0,1
2005-02-17,120.23,121.33,120.22,121.23,0,0,0,1
2005-02-16,121.21,121.46,120.67,120.93,0,0,0,1
2005-02-15,121.13,121.43,120.68,120.8,0,0,0,1
2005-02-14,120.68,120.86,120.48,120.69,0,0,0,1
2005-02-11,120.77,121.04,119.46,119.7,0,0,0,1
2005-02-10,119.74,120.02,119.26,119.66,0,1,0,-1
2005-02-09,119.31,120.49,119.25,120.42,0,0,0,-1
2005-02-08,120.21,120.65,120.07,120.17,0,0,0,-1
2005-02-07,120.07,120.52,119.96,120.25,0,0,0,-1
2005-02-04,120.23,120.43,118.98,119.0,0,0,0,-1
2005-02-03,118.96,119.16,118.57,119.06,0,1,0,-1
2005-02-02,119.27,119.59,118.9,119.06,0,1,0,-1
2005-02-01,118.91,119.08,118.1,118.25,0,1,0,-1
2005-01-31,118.16,118.25,117.71,117.95,0,1,0,-1
2005-01-28,117.43,117.55,116.61,117.49,0,1,0,-1
2005-01-27,117.43,117.75,116.98,117.19,1,1,0,-1
2005-01-26,117.23,117.6,117.04,117.32,1,1,0,-1
2005-01-25,116.88,117.47,116.72,116.91,1,1,0,-1
2005-01-24,116.55,117.34,116.37,117.09,1,1,0,-1
2005-01-21,116.78,118.0,116.65,117.79,1,0,0,-1
2005-01-20,117.5,118.2,117.29,117.89,0,0,0,-1
2005-01-19,118.22,119.52,118.21,119.43,0,0,0,-1
2005-01-18,119.47,119.62,117.95,118.05,0,0,0,-1
2005-01-14,118.24,118.53,117.76,117.97,0,0,0,-1
2005-01-13,117.62,118.73,117.5,118.64,0,0,0,-1
2005-01-12,118.57,118.84,117.52,118.4,0,0,0,-1
2005-01-11,118.18,118.74,117.99,118.64,0,0,0,-1
2005-01-10,119.0,119.46,118.34,118.34,0,0,0,-1
2005-01-07,118.44,119.23,118.13,118.97,0,0,0,-1
2005-01-06,118.61,119.15,118.26,118.44,0,0,0,-1
2005-01-05,118.01,119.25,118.0,118.74,0,0,0,-1
2005-01-04,118.83,120.54,118.44,120.46,0,-1,0,-1
2005-01-03,120.3,121.76,119.9,121.56,0,-1,0,1
2004-12-31,120.87,121.66,120.8,121.3,0,-1,0,1
2004-12-30,121.13,121.57,121.04,121.4,0,-1,0,1
2004-12-29,121.36,121.4,120.95,121.08,0,-1,0,1
2004-12-28,121.18,121.33,120.6,120.64,0,-1,0,1
2004-12-27,120.52,121.36,120.39,121.2,0,0,0,1
2004-12-23,120.77,121.28,120.66,120.87,0,0,0,1
2004-12-22,120.68,121.08,120.3,120.38,0,0,0,1
2004-12-21,120.39,120.48,119.46,119.6,0,0,0,1
2004-12-20,119.47,120.29,119.17,119.75,0,0,0,1
2004-12-17,119.44,119.97,119.16,119.46,0,0,0,1
2004-12-16,120.81,121.24,120.04,120.72,0,0,0,1
2004-12-15,120.88,121.11,120.31,120.7,0,0,0,1
2004-12-14,120.79,120.96,120.18,120.18,0,0,0,1
2004-12-13,120.37,120.4,119.35,119.76,0,0,0,1
2004-12-10,119.33,119.56,118.85,118.92,0,0,0,1
2004-12-09,119.21,119.46,117.73,118.14,0,1,0,1
2004-12-08,118.79,118.82,118.01,118.21,1,1,0,1
2004-12-07,118.1,119.62,118.04,119.49,1,1,0,-1
2004-12-06,119.21,119.64,118.84,119.21,0,0,0,1
2004-12-03,119.25,120.14,119.09,119.31,0,0,0,1
2004-12-02,119.33,119.87,119.01,119.1,0,0,0,-1
2004-12-01,119.23,119.5,118.1,118.16,0,0,0,-1
2004-11-30,117.89,118.24,117.64,118.0,0,1,0,-1
2004-11-29,117.81,119.01,117.48,118.79,0,1,0,-1
2004-11-26,118.35,118.98,118.3,118.51,1,0,0,-1
2004-11-24,118.44,118.59,118.05,118.27,0,0,0,-1
2004-11-23,118.16,118.26,117.37,117.93,1,1,0,-1
2004-11-22,117.98,118.12,117.03,117.17,0,1,0,-1
2004-11-19,117.42,118.72,117.14,118.7,0,1,0,-1
2004-11-18,118.74,118.8,118.23,118.53,0,0,0,-1
2004-11-17,118.58,119.14,118.07,118.37,0,0,0,-1
2004-11-16,117.88,118.41,117.73,118.36,0,0,0,-1
2004-11-15,118.73,118.77,118.23,118.5,0,0,0,-1
2004-11-12,118.79,119.0,117.68,117.97,0,0,0,-1
2004-11-11,117.86,118.12,117.1,117.18,0,1,0,-1
2004-11-10,116.97,117.55,116.76,117.06,0,1,0,-1
2004-11-09,116.88,117.5,116.76,117.08,0,1,0,-1
2004-11-08,117.11,117.23,116.72,116.98,0,1,0,-1
2004-11-05,117.28,117.64,116.49,117.05,0,1,0,-1
2004-11-04,116.55,116.67,114.68,114.78,0,1,0,-1
2004-11-03,114.98,115.36,114.24,115.03,0,1,0,-1
2004-11-02,113.55,114.57,113.22,113.67,1,1,0,-1
2004-11-01,113.51,113.84,113.2,113.56,1,1,0,-1
2004-10-29,113.2,113.64,112.9,113.12,1,1,0,-1
2004-10-28,113.22,113.56,112.49,112.78,1,1,0,-1
2004-10-27,112.88,113.1,111.12,111.38,1,1,0,-1
2004-10-26,111.54,111.6,109.88,110.13,1,1,0,-1
2004-10-25,109.86,110.12,109.35,109.75,1,1,0,-1
2004-10-22,109.99,111.25,109.86,111.19,1,1,0,-1
2004-10-21,111.24,111.32,110.21,110.79,1,1,0,-1
2004-10-20,110.52,110.82,109.75,110.38,1,1,0,-1
2004-10-19,110.74,112.23,110.59,112.02,1,0,0,-1
2004-10-18,111.68,111.9,110.7,110.89,1,0,0,-1
2004-10-15,111.26,111.74,110.57,111.02,1,0,0,-1
2004-10-14,110.64,111.93,110.58,111.68,1,0,0,-1
2004-10-13,111.54,113.07,111.32,113.0,0,0,0,-1
2004-10-12,112.53,112.83,111.94,112.2,0,0,0,-1
2004-10-11,112.97,113.02,112.64,112.78,0,0,0,-1
2004-10-08,112.51,113.77,112.35,113.15,0,0,0,-1
2004-10-07,113.45,114.4,113.36,114.38,0,0,0,-1
2004-10-06,114.68,114.68,113.68,113.77,0,-1,1,-1
2004-10-05,113.9,114.16,113.54,113.85,-1,-1,0,-1
2004-10-04,113.84,114.44,113.8,114.1,0,-1,0,1
2004-10-01,113.65,113.65,112.21,112.26,0,0,0,1
2004-09-30,111.76,111.98,111.26,111.55,0,0,0,-1
2004-09-29,111.84,111.85,111.0,111.21,0,0,0,-1
2004-09-28,111.28,111.51,110.41,110.91,0,0,0,-1
2004-09-27,110.75,111.2,110.58,111.1,0,0,0,-1
2004-09-24,111.46,111.73,111.13,111.17,0,0,0,1
2004-09-23,110.95,111.7,110.95,111.6,0,0,0,1
2004-09-22,111.55,112.52,111.47,112.5,0,0,0,1
2004-09-21,112.96,113.47,112.54,112.75,0,0,0,1
2004-09-20,112.47,112.99,112.28,112.67,0,0,0,1
2004-09-17,113.15,113.36,112.69,112.95,0,0,0,1
2004-09-16,113.14,113.37,112.8,112.85,0,0,0,1
2004-09-15,112.8,113.36,112.68,113.3,0,0,0,1
2004-09-14,113.66,113.69,113.19,113.3,0,0,0,1
2004-09-13,113.43,113.74,113.01,113.31,0,0,0,1
2004-09-10,113.06,113.27,112.08,112.52,0,0,0,1
2004-09-09,112.48,112.88,112.03,112.57,0,0,0,-1
2004-09-08,112.58,113.06,112.31,112.62,0,0,0,-1
2004-09-07,112.86,113.13,112.32,112.54,0,0,0,-1
2004-09-03,112.12,112.82,112.01,112.33,0,0,0,-1
2004-09-02,112.58,112.7,111.24,111.24,0,0,0,-1
2004-09-01,111.32,111.64,110.48,110.95,0,1,0,-1
2004-08-31,111.11,111.16,110.1,110.66,0,1,0,-1
2004-08-30,110.53,111.34,110.45,111.22,0,1,0,-1
2004-08-27,111.45,111.63,111.05,111.2,0,0,0,1
2004-08-26,111.1,111.31,110.85,110.96,0,1,0,1
2004-08-25,111.1,111.27,109.9,110.33,0,1,0,-1
2004-08-24,110.35,110.73,109.85,110.64,1,1,0,-1
2004-08-23,110.2,110.77,110.05,110.55,1,1,0,-1
2004-08-20,110.48,110.63,109.51,109.61,0,1,0,-1
2004-08-19,109.71,110.02,109.18,109.81,1,1,0,-1
2004-08-18,110.03,110.17,108.49,108.52,0,1,0,-1
2004-08-17,108.91,109.28,108.53,108.75,1,1,0,-1
2004-08-16,108.3,108.64,107.1,107.14,1,1,0,-1
2004-08-13,107.19,107.35,106.59,107.1,1,1,0,-1
2004-08-12,106.98,107.95,106.63,107.68,1,1,0,-1
2004-08-11,108.16,108.33,107.1,107.68,0,1,0,-1
2004-08-10,108.38,108.41,107.26,107.31,0,0,0,-1
2004-08-09,107.0,107.48,106.87,107.02,1,1,0,-1
2004-08-06,106.85,107.96,106.62,107.63,1,1,0,-1
2004-08-05,108.4,110.38,108.27,110.29,0,0,0,-1
2004-08-04,110.2,110.75,109.64,109.89,0,0,0,-1
2004-08-03,110.21,111.06,110.16,110.93,0,0,0,-1
2004-08-02,111.07,111.36,110.05,110.19,0,0,0,-1
2004-07-30,110.84,110.9,110.1,110.32,0,0,0,1
2004-07-29,110.57,110.87,110.0,110.54,0,0,0,-1
2004-07-28,110.1,110.37,108.59,109.55,0,0,0,-1
2004-07-27,109.77,110.11,108.97,109.05,0,0,0,-1
2004-07-26,108.75,109.43,108.21,109.19,0,0,0,-1
2004-07-23,108.96,109.71,108.69,109.62,0,0,0,-1
2004-07-22,109.88,110.39,108.77,109.36,0,0,0,-1
2004-07-21,109.58,112.06,109.45,111.82,0,0,0,-1
2004-07-20,111.64,111.9,110.25,110.53,-1,-1,0,1
2004-07-19,110.24,110.96,109.99,110.75,0,0,0,1
2004-07-16,110.71,111.67,110.44,111.57,0,0,0,1
2004-07-15,110.8,111.91,110.7,111.74,0,0,0,1
